par_85,par_86,par_87,par_88,par_89,par_95,mean
0.5305555555555556,0.5236111111111111,0.5027777777777779,0.5222222222222223,0.5055555555555555,0.4763888888888889,0.5101851851851852
0.5458333333333333,0.5375,0.48749999999999993,0.47777777777777775,0.5069444444444444,0.4652777777777778,0.5034722222222222
0.55,0.523611111111111,0.4791666666666667,0.47916666666666663,0.4875,0.49444444444444435,0.5023148148148148
0.5597222222222221,0.5375,0.4875,0.538888888888889,0.5,0.4708333333333333,0.5157407407407407
0.55,0.5305555555555556,0.5069444444444444,0.5305555555555557,0.5333333333333333,0.5208333333333333,0.5287037037037038
0.5472222222222222,0.5208333333333333,0.5180555555555555,0.5194444444444444,0.5347222222222222,0.5416666666666666,0.530324074074074
0.525,0.5166666666666667,0.5361111111111111,0.55,0.5013888888888889,0.5736111111111111,0.5337962962962964
0.5333333333333334,0.5097222222222222,0.5180555555555556,0.5375,0.538888888888889,0.5375,0.5291666666666667
0.5416666666666667,0.49722222222222223,0.525,0.5138888888888887,0.5097222222222222,0.5194444444444445,0.5178240740740742
0.5458333333333333,0.4888888888888888,0.5,0.5166666666666667,0.5222222222222223,0.4666666666666666,0.506712962962963
0.5069444444444444,0.5180555555555555,0.4833333333333334,0.525,0.513888888888889,0.49027777777777776,0.50625
0.5333333333333332,0.5069444444444444,0.5180555555555555,0.5083333333333333,0.4833333333333333,0.5319444444444444,0.5136574074074074
0.5319444444444443,0.5222222222222221,0.525,0.5097222222222222,0.5166666666666667,0.5375,0.5238425925925926
0.5555555555555556,0.49861111111111106,0.5277777777777777,0.5361111111111112,0.5250000000000001,0.5166666666666666,0.5266203703703703
0.5458333333333333,0.46805555555555556,0.5305555555555556,0.5208333333333334,0.5152777777777777,0.5347222222222221,0.519212962962963
0.5583333333333333,0.5166666666666666,0.5388888888888889,0.4930555555555555,0.5333333333333333,0.5208333333333334,0.5268518518518518
0.5722222222222222,0.5430555555555556,0.538888888888889,0.4805555555555555,0.5444444444444445,0.5180555555555555,0.5328703703703704
0.5305555555555556,0.5416666666666667,0.5694444444444444,0.4875,0.513888888888889,0.5291666666666666,0.5287037037037038
0.5125,0.5625,0.5194444444444444,0.4708333333333333,0.49722222222222223,0.5,0.5104166666666666
0.5222222222222221,0.5430555555555555,0.5166666666666666,0.4958333333333334,0.523611111111111,0.4736111111111111,0.5125
0.5097222222222222,0.5402777777777779,0.5333333333333334,0.5291666666666666,0.5416666666666666,0.44305555555555554,0.5162037037037036
0.525,0.5208333333333333,0.5194444444444444,0.5513888888888889,0.5416666666666667,0.4930555555555555,0.5252314814814815
0.523611111111111,0.5166666666666667,0.5361111111111111,0.5486111111111112,0.5527777777777778,0.5041666666666667,0.5303240740740741
0.5097222222222222,0.5069444444444444,0.5236111111111111,0.5180555555555556,0.5625,0.5,0.5201388888888889
0.5291666666666667,0.48611111111111105,0.5097222222222222,0.5222222222222223,0.5416666666666666,0.5638888888888889,0.5254629629629629
0.5208333333333334,0.44861111111111107,0.5180555555555555,0.5555555555555556,0.5430555555555556,0.5555555555555556,0.5236111111111111
0.5333333333333334,0.4736111111111111,0.5,0.55,0.5458333333333333,0.5583333333333333,0.5268518518518519
0.5569444444444445,0.4916666666666667,0.5013888888888889,0.5569444444444445,0.5791666666666666,0.5361111111111112,0.5370370370370371
0.5763888888888888,0.5097222222222222,0.475,0.5513888888888888,0.5791666666666667,0.5208333333333334,0.5354166666666667
0.5444444444444444,0.523611111111111,0.5069444444444444,0.5527777777777778,0.5791666666666667,0.5138888888888888,0.5368055555555555
0.5347222222222222,0.5236111111111111,0.5583333333333333,0.5527777777777777,0.5791666666666667,0.49861111111111117,0.5412037037037037
0.5305555555555556,0.5222222222222223,0.5486111111111112,0.548611111111111,0.55,0.5194444444444445,0.5365740740740741
0.5569444444444445,0.5083333333333334,0.5055555555555555,0.5458333333333333,0.5305555555555557,0.4958333333333333,0.5238425925925926
0.5458333333333334,0.5069444444444444,0.48194444444444445,0.5486111111111112,0.5125,0.5402777777777779,0.5226851851851851
0.5347222222222222,0.4875,0.4666666666666667,0.5263888888888889,0.5652777777777778,0.55,0.5217592592592593
0.5375,0.5027777777777778,0.45972222222222225,0.5277777777777777,0.6055555555555556,0.5569444444444445,0.531712962962963
0.5638888888888889,0.5180555555555555,0.48194444444444445,0.5472222222222222,0.6402777777777778,0.5624999999999999,0.5523148148148148
0.5666666666666667,0.5111111111111111,0.49444444444444446,0.5986111111111112,0.6263888888888889,0.55,0.5578703703703703
0.5402777777777779,0.5041666666666667,0.5361111111111111,0.5819444444444445,0.6194444444444445,0.5611111111111111,0.557175925925926
0.5263888888888889,0.5416666666666667,0.49444444444444446,0.5527777777777778,0.6041666666666666,0.5791666666666666,0.5497685185185185
0.5777777777777778,0.5611111111111111,0.513888888888889,0.5680555555555555,0.6013888888888888,0.6375,0.5766203703703704
0.5847222222222223,0.5791666666666667,0.5249999999999999,0.5986111111111112,0.6152777777777778,0.6902777777777779,0.5988425925925925
0.6097222222222222,0.5958333333333334,0.5333333333333333,0.6263888888888889,0.6361111111111111,0.7277777777777777,0.6215277777777778
0.6041666666666667,0.6097222222222223,0.5638888888888889,0.6250000000000001,0.6236111111111111,0.7388888888888889,0.6275462962962964
0.5652777777777778,0.5805555555555555,0.5722222222222222,0.625,0.6388888888888888,0.7111111111111111,0.6155092592592593
0.548611111111111,0.5694444444444444,0.5680555555555555,0.6166666666666667,0.675,0.7041666666666666,0.6136574074074074
0.5361111111111111,0.5791666666666666,0.5597222222222222,0.625,0.6791666666666667,0.6722222222222222,0.6085648148148147
0.575,0.6097222222222223,0.5569444444444445,0.6430555555555555,0.701388888888889,0.675,0.6268518518518519
0.6055555555555555,0.5916666666666667,0.5625,0.6777777777777778,0.6930555555555555,0.711111111111111,0.6402777777777778
0.6055555555555556,0.6069444444444444,0.6222222222222222,0.7055555555555556,0.7347222222222223,0.7652777777777777,0.6733796296296296
0.5986111111111111,0.5902777777777777,0.6555555555555557,0.7416666666666667,0.7666666666666667,0.798611111111111,0.6918981481481481
0.5652777777777778,0.6013888888888889,0.6791666666666667,0.7625,0.7958333333333333,0.8166666666666667,0.7034722222222222
0.5638888888888889,0.6819444444444444,0.7,0.7847222222222221,0.7930555555555555,0.8305555555555555,0.7256944444444443
0.5597222222222223,0.7069444444444445,0.7152777777777778,0.7680555555555555,0.8180555555555555,0.8430555555555556,0.7351851851851853
0.5902777777777778,0.7416666666666667,0.726388888888889,0.7472222222222223,0.8291666666666668,0.8541666666666666,0.7481481481481483
0.6597222222222222,0.7611111111111111,0.7388888888888889,0.7208333333333333,0.8263888888888887,0.875,0.7636574074074073
0.673611111111111,0.7805555555555556,0.7666666666666667,0.7027777777777777,0.8166666666666668,0.8819444444444444,0.7703703703703703
0.675,0.8152777777777777,0.8138888888888889,0.6875,0.798611111111111,0.8694444444444445,0.7766203703703702
0.6777777777777778,0.8444444444444444,0.8291666666666668,0.7083333333333333,0.8041666666666666,0.8763888888888889,0.7900462962962962
0.6583333333333334,0.861111111111111,0.851388888888889,0.7319444444444445,0.8208333333333332,0.8791666666666667,0.800462962962963
0.6361111111111112,0.8555555555555555,0.8597222222222223,0.7305555555555555,0.8125,0.8791666666666667,0.7956018518518518
0.6444444444444444,0.8680555555555557,0.8694444444444442,0.7194444444444444,0.798611111111111,0.8458333333333334,0.7909722222222223
0.6722222222222222,0.8638888888888889,0.8708333333333333,0.7347222222222223,0.7819444444444444,0.8291666666666666,0.7921296296296297
0.7041666666666667,0.8541666666666666,0.8597222222222223,0.7402777777777777,0.763888888888889,0.8013888888888889,0.7872685185185185
0.7027777777777778,0.8375,0.851388888888889,0.7458333333333333,0.7291666666666666,0.8041666666666666,0.7784722222222222
0.6944444444444443,0.8291666666666666,0.8166666666666667,0.7513888888888889,0.7194444444444443,0.7902777777777779,0.7668981481481482
0.6847222222222222,0.8097222222222223,0.8055555555555556,0.7430555555555556,0.7,0.7680555555555555,0.7518518518518519
0.6916666666666667,0.7916666666666667,0.7986111111111109,0.7500000000000001,0.7,0.773611111111111,0.7509259259259259
0.7097222222222223,0.7958333333333334,0.8097222222222223,0.7875,0.6847222222222221,0.7597222222222222,0.7578703703703704
0.6972222222222222,0.7847222222222222,0.8138888888888889,0.798611111111111,0.6819444444444446,0.7472222222222222,0.7539351851851852
0.6930555555555555,0.773611111111111,0.8083333333333332,0.8027777777777777,0.6861111111111111,0.7527777777777778,0.7527777777777777
0.6888888888888889,0.75,0.7916666666666666,0.8097222222222221,0.6944444444444444,0.7388888888888889,0.7456018518518519
0.6694444444444445,0.7458333333333333,0.7819444444444444,0.7916666666666667,0.7097222222222221,0.7319444444444445,0.7384259259259259
0.6611111111111111,0.7555555555555555,0.7791666666666667,0.8,0.6944444444444444,0.7305555555555555,0.7368055555555556
0.6680555555555555,0.7444444444444442,0.7861111111111111,0.7861111111111112,0.6805555555555556,0.725,0.7317129629629627
0.6625,0.7083333333333333,0.7694444444444445,0.7861111111111111,0.6694444444444445,0.7305555555555555,0.7210648148148148
0.6513888888888888,0.6944444444444444,0.7444444444444445,0.7666666666666667,0.6388888888888888,0.7319444444444445,0.7046296296296296
0.65,0.6597222222222223,0.7208333333333334,0.7527777777777778,0.6569444444444443,0.7166666666666666,0.6928240740740742
0.6125,0.6527777777777779,0.6916666666666667,0.7430555555555556,0.6708333333333333,0.6986111111111111,0.6782407407407408
0.6208333333333333,0.6458333333333333,0.6944444444444444,0.7486111111111111,0.6763888888888888,0.6791666666666667,0.6775462962962964
0.6166666666666667,0.6333333333333333,0.6805555555555556,0.7236111111111111,0.6930555555555555,0.6722222222222222,0.6699074074074075
0.5930555555555556,0.6666666666666667,0.6611111111111111,0.7166666666666666,0.6930555555555555,0.6680555555555555,0.6664351851851852
0.6069444444444445,0.6638888888888889,0.6597222222222222,0.711111111111111,0.6930555555555555,0.7027777777777777,0.6729166666666666
0.6180555555555556,0.6833333333333333,0.6861111111111111,0.6958333333333332,0.7027777777777778,0.6777777777777778,0.6773148148148148
0.6180555555555556,0.663888888888889,0.711111111111111,0.6930555555555555,0.7291666666666666,0.6833333333333333,0.6831018518518518
0.6347222222222222,0.6597222222222223,0.7111111111111111,0.7013888888888888,0.7430555555555556,0.673611111111111,0.6872685185185184
0.6138888888888889,0.6625,0.6875,0.7208333333333333,0.7402777777777778,0.6819444444444445,0.6844907407407407
0.6222222222222222,0.6652777777777777,0.6833333333333333,0.7069444444444444,0.7402777777777778,0.6930555555555555,0.6851851851851852
0.6069444444444445,0.6694444444444445,0.7097222222222223,0.6916666666666667,0.7597222222222222,0.6861111111111111,0.6872685185185184
0.6208333333333333,0.6708333333333334,0.7430555555555556,0.6902777777777778,0.7611111111111111,0.6944444444444444,0.6967592592592592
0.638888888888889,0.6625000000000001,0.7527777777777779,0.7250000000000001,0.7666666666666667,0.6833333333333333,0.7048611111111112
0.65,0.6597222222222222,0.7375,0.7305555555555555,0.75,0.6958333333333334,0.7039351851851853
0.6722222222222223,0.6680555555555555,0.7527777777777778,0.7236111111111112,0.7333333333333333,0.701388888888889,0.7085648148148148
0.6777777777777778,0.6652777777777776,0.7194444444444446,0.7111111111111111,0.7222222222222223,0.7027777777777777,0.6997685185185185
0.6944444444444444,0.663888888888889,0.7222222222222222,0.7138888888888888,0.7263888888888889,0.6958333333333334,0.7027777777777778
0.6986111111111112,0.6875,0.725,0.7097222222222224,0.6944444444444444,0.7,0.7025462962962964
0.6986111111111111,0.6833333333333332,0.7333333333333333,0.726388888888889,0.7027777777777777,0.6902777777777777,0.7057870370370369
0.6902777777777777,0.6666666666666666,0.7361111111111112,0.7541666666666667,0.7097222222222223,0.6694444444444444,0.7043981481481482
0.6916666666666667,0.6902777777777777,0.75,0.7555555555555555,0.6986111111111111,0.6722222222222223,0.7097222222222221
0.6958333333333333,0.6930555555555556,0.7611111111111111,0.7444444444444445,0.6847222222222222,0.6708333333333334,0.7083333333333334
0.6944444444444444,0.6763888888888889,0.7347222222222222,0.7472222222222222,0.6875,0.675,0.7025462962962963
0.6916666666666667,0.6819444444444444,0.7138888888888889,0.7333333333333334,0.6805555555555556,0.6680555555555555,0.6949074074074074
0.6874999999999999,0.6763888888888888,0.711111111111111,0.7375,0.6749999999999999,0.6791666666666666,0.6944444444444443
0.6930555555555555,0.6833333333333333,0.6944444444444444,0.7402777777777778,0.6694444444444445,0.6652777777777777,0.6909722222222222
0.6875,0.6833333333333333,0.7069444444444444,0.7416666666666667,0.6805555555555555,0.6791666666666666,0.6965277777777777
0.6722222222222222,0.6749999999999999,0.7222222222222221,0.7430555555555556,0.6819444444444445,0.675,0.6949074074074074
0.6902777777777777,0.6930555555555556,0.7305555555555555,0.725,0.6902777777777778,0.6902777777777778,0.7032407407407408
0.7027777777777777,0.7055555555555555,0.7486111111111111,0.7222222222222222,0.6777777777777778,0.6930555555555556,0.7083333333333334
0.7152777777777779,0.7125,0.7527777777777778,0.7125,0.6763888888888888,0.6958333333333334,0.7108796296296297
0.725,0.7152777777777778,0.7597222222222222,0.7055555555555555,0.6777777777777778,0.6916666666666667,0.7125
0.7055555555555556,0.7180555555555557,0.7527777777777778,0.7125,0.675,0.7083333333333333,0.712037037037037
0.6861111111111111,0.7319444444444445,0.7208333333333334,0.7166666666666667,0.6652777777777777,0.7041666666666667,0.7041666666666667
0.6597222222222223,0.7236111111111112,0.725,0.7055555555555556,0.648611111111111,0.7055555555555555,0.694675925925926
0.65,0.7194444444444444,0.7097222222222223,0.7111111111111111,0.6763888888888888,0.7083333333333333,0.6958333333333333
0.6458333333333334,0.7124999999999999,0.7236111111111111,0.7083333333333334,0.6986111111111111,0.7111111111111111,0.7000000000000001
0.6291666666666667,0.7305555555555555,0.7527777777777779,0.7166666666666667,0.7013888888888888,0.6986111111111111,0.704861111111111
0.6458333333333334,0.7152777777777779,0.7569444444444444,0.736111111111111,0.7069444444444445,0.7194444444444443,0.7134259259259258
0.6305555555555555,0.7125,0.7541666666666667,0.75,0.6916666666666667,0.711111111111111,0.7083333333333334
0.6402777777777777,0.7333333333333332,0.7638888888888888,0.7416666666666667,0.6888888888888889,0.6930555555555555,0.7101851851851851
0.6319444444444444,0.7166666666666666,0.7583333333333334,0.7402777777777778,0.675,0.701388888888889,0.7039351851851853
0.6236111111111111,0.7277777777777777,0.7541666666666667,0.7458333333333333,0.6875,0.6791666666666667,0.7030092592592592
0.6597222222222221,0.7083333333333333,0.7722222222222223,0.7527777777777778,0.6861111111111111,0.6833333333333332,0.7104166666666667
0.6708333333333334,0.713888888888889,0.7597222222222222,0.7583333333333333,0.6986111111111111,0.6819444444444445,0.7138888888888889
0.675,0.7236111111111111,0.7625,0.7569444444444445,0.6958333333333334,0.6763888888888889,0.7150462962962963
0.6819444444444445,0.7277777777777777,0.7861111111111111,0.7625,0.7027777777777777,0.6819444444444445,0.7238425925925925
0.6694444444444445,0.7124999999999999,0.773611111111111,0.7861111111111111,0.7208333333333333,0.6916666666666667,0.7256944444444443
0.6791666666666666,0.7208333333333333,0.773611111111111,0.7916666666666667,0.7097222222222223,0.6958333333333333,0.7284722222222223
0.6597222222222222,0.7166666666666668,0.7666666666666666,0.7916666666666666,0.7041666666666667,0.6833333333333333,0.7203703703703703
0.6583333333333334,0.7180555555555556,0.7666666666666668,0.8,0.6944444444444444,0.6597222222222221,0.7162037037037038
0.6499999999999999,0.7388888888888889,0.7763888888888889,0.7930555555555555,0.7041666666666666,0.65,0.71875
0.6430555555555555,0.7402777777777778,0.7944444444444445,0.7833333333333333,0.7041666666666667,0.6666666666666666,0.7219907407407408
0.6569444444444444,0.7402777777777778,0.7986111111111112,0.7861111111111111,0.7069444444444444,0.6708333333333334,0.7266203703703704
0.6611111111111111,0.7236111111111111,0.8125,0.7875,0.7055555555555556,0.6875,0.7296296296296297
0.675,0.7250000000000001,0.8083333333333332,0.7861111111111112,0.7152777777777777,0.6805555555555556,0.731712962962963
0.6652777777777776,0.736111111111111,0.8111111111111111,0.7805555555555557,0.6972222222222223,0.6861111111111111,0.7293981481481482
0.6777777777777777,0.7597222222222222,0.8138888888888889,0.775,0.7097222222222223,0.6986111111111111,0.7391203703703703
0.6708333333333334,0.75,0.8138888888888889,0.773611111111111,0.7027777777777778,0.6805555555555556,0.7319444444444446
0.6527777777777778,0.7666666666666667,0.7986111111111109,0.7847222222222223,0.6944444444444444,0.6638888888888889,0.7268518518518517
0.6555555555555556,0.7625,0.7902777777777779,0.7930555555555555,0.6958333333333333,0.6611111111111112,0.7263888888888889
0.648611111111111,0.7569444444444444,0.7972222222222223,0.8208333333333334,0.6972222222222223,0.6583333333333334,0.7298611111111111
0.6430555555555556,0.7361111111111112,0.8083333333333332,0.826388888888889,0.7208333333333334,0.6819444444444444,0.7361111111111112
0.638888888888889,0.7208333333333333,0.7819444444444444,0.8138888888888889,0.7152777777777779,0.6819444444444444,0.725462962962963
0.6486111111111111,0.7138888888888888,0.786111111111111,0.8166666666666667,0.7305555555555555,0.673611111111111,0.7282407407407407
0.6527777777777778,0.7291666666666666,0.7847222222222221,0.8,0.7458333333333332,0.6722222222222223,0.730787037037037
0.6597222222222223,0.7236111111111111,0.7847222222222222,0.7875,0.7472222222222222,0.6958333333333334,0.7331018518518518
0.6638888888888889,0.7138888888888888,0.7875,0.7722222222222224,0.75,0.7041666666666666,0.7319444444444444
0.6611111111111112,0.6930555555555554,0.7916666666666666,0.763888888888889,0.7444444444444445,0.7138888888888889,0.7280092592592592
0.6416666666666666,0.7097222222222224,0.7777777777777778,0.75,0.7458333333333333,0.7055555555555555,0.7217592592592593
0.6375,0.7277777777777777,0.7819444444444444,0.7583333333333333,0.7472222222222222,0.6777777777777778,0.7217592592592593
